Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M28 4DJ,No,53.504912,-2.431161,371500,401000,SD714010,Tyldesley & Mosley Common,"Wigan, unparished area",1991-01-01,1992-12-01,43,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006379,Wigan 029C,E01006379,Wigan 029C
M28 4DN,No,53.504797,-2.433090,371372,400988,SD713009,Tyldesley & Mosley Common,"Wigan, unparished area",1980-01-01,1994-05-01,42,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006380,Wigan 029D,E01006380,Wigan 029D
M28 4DP,No,53.505146,-2.438430,371018,401029,SD710010,Tyldesley & Mosley Common,"Wigan, unparished area",1980-01-01,1994-05-01,38,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006380,Wigan 029D,E01006380,Wigan 029D
M28 4DQ,No,53.507575,-2.427795,371725,401295,SD717012,Tyldesley & Mosley Common,"Wigan, unparished area",1991-09-01,1994-05-01,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006379,Wigan 029C,E01006379,Wigan 029C
M28 4DR,No,53.503056,-2.439615,370938,400797,SD709007,Tyldesley & Mosley Common,"Wigan, unparished area",1980-01-01,1994-05-01,33,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006250,Wigan 029A,E01006250,Wigan 029A
M28 4DT,No,53.507646,-2.423212,372029,401301,SD720013,Tyldesley & Mosley Common,"Wigan, unparished area",1990-02-01,1994-05-01,49,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006379,Wigan 029C,E01006379,Wigan 029C
M28 4DW,No,53.504459,-2.434549,371275,400951,SD712009,Tyldesley & Mosley Common,"Wigan, unparished area",1980-01-01,1994-05-01,39,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006250,Wigan 029A,E01006250,Wigan 029A
M28 4XR,No,53.511246,-2.419162,372300,401700,SD722016,Tyldesley & Mosley Common,"Wigan, unparished area",1993-01-01,1994-05-01,56,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006379,Wigan 029C,E01006379,Wigan 029C
M28 4XT,No,53.511246,-2.419162,372300,401700,SD722016,Tyldesley & Mosley Common,"Wigan, unparished area",1993-01-01,1994-05-01,56,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006379,Wigan 029C,E01006379,Wigan 029C
M29 0AA,No,53.522638,-2.491418,367517,402998,SD675029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AB,No,53.523267,-2.493763,367362,403069,SD673030,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AD,No,53.522766,-2.495175,367268,403014,SD672030,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,59,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AF,No,53.523606,-2.500660,366905,403110,SD669031,Atherton North,"Wigan, unparished area",1990-07-01,1994-05-01,57,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0AG,No,53.520934,-2.490387,367584,402808,SD675028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,56,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AH,No,53.522352,-2.497583,367108,402969,SD671029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,56,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0AJ,No,53.522520,-2.498143,367071,402988,SD670029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,56,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0AL,No,53.522394,-2.496045,367210,402973,SD672029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,57,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AN,No,53.522322,-2.493857,367355,402964,SD673029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,59,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AP,No,53.520864,-2.490145,367600,402800,SD676028,Atherton South & Lilford,"Wigan, unparished area",1981-06-01,1994-05-01,55,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AQ,No,53.522516,-2.492623,367437,402985,SD674029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,60,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AR,No,53.521551,-2.489188,367664,402876,SD676028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,60,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AS,No,53.522005,-2.487956,367746,402926,SD677029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AT,No,53.521826,-2.489900,367617,402907,SD676029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AU,No,53.522252,-2.491338,367522,402955,SD675029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AW,No,53.522335,-2.492968,367414,402965,SD674029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,59,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AX,No,53.522108,-2.491336,367522,402939,SD675029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AY,No,53.521866,-2.493279,367393,402913,SD673029,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,59,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0AZ,No,53.521154,-2.496106,367205,402835,SD672028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,54,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0BA,No,53.520881,-2.496722,367164,402805,SD671028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BB,No,53.520875,-2.498200,367066,402805,SD670028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BD,No,53.521372,-2.499759,366963,402861,SD669028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BE,No,53.520495,-2.501016,366879,402764,SD668027,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,53,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BH,No,53.519544,-2.502814,366759,402659,SD667026,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,48,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006245,Wigan 023D,E01006245,Wigan 023D
M29 0BJ,No,53.519632,-2.501036,366877,402668,SD668026,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,48,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BL,No,53.520430,-2.499310,366992,402756,SD669027,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,52,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BN,No,53.519117,-2.501527,366844,402611,SD668026,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,46,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006245,Wigan 023D,E01006245,Wigan 023D
M29 0BP,No,53.520532,-2.498678,367034,402767,SD670027,Atherton South & Lilford,"Wigan, unparished area",1987-04-01,1994-05-01,52,England,2024-09-06,Approximate to within 50 metres,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0BQ,No,53.522436,-2.488022,367742,402974,SD677029,Atherton South & Lilford,"Wigan, unparished area",1992-01-01,1994-05-01,63,England,2024-09-06,Approximate to within 50 metres,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0BR,No,53.521756,-2.491664,367500,402900,SD674028,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1984-12-01,60,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0BW,No,53.518823,-2.501056,366875,402578,SD668025,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,44,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006245,Wigan 023D,E01006245,Wigan 023D
M29 0BX,No,53.521756,-2.491664,367500,402900,SD674028,Atherton South & Lilford,"Wigan, unparished area",1990-02-01,1990-12-01,60,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DA,No,53.523849,-2.494222,367332,403134,SD673031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DB,No,53.524107,-2.494919,367286,403163,SD672031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DD,No,53.514553,-2.494597,367300,402100,SD672020,Atherton South & Lilford,"Wigan, unparished area",1992-01-01,1994-05-01,35,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DE,No,53.524004,-2.495808,367227,403152,SD672031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DF,No,53.523568,-2.496949,367151,403104,SD671031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DG,No,53.523498,-2.492242,367463,403094,SD674030,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DH,No,53.523901,-2.496742,367165,403141,SD671031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DJ,No,53.523854,-2.497375,367123,403136,SD671031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DL,No,53.523191,-2.496703,367167,403062,SD671030,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,60,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DN,No,53.523485,-2.490869,367554,403092,SD675030,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DP,No,53.523578,-2.494506,367313,403104,SD673031,Atherton South & Lilford,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DQ,No,53.523856,-2.492442,367450,403134,SD674031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,61,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DR,No,53.524058,-2.491449,367516,403156,SD675031,Atherton North,"Wigan, unparished area",1991-09-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DS,No,53.523606,-2.500660,366905,403110,SD669031,Atherton North,"Wigan, unparished area",1992-08-01,1994-05-01,57,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0DT,No,53.524654,-2.490732,367564,403222,SD675032,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,63,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006239,Wigan 017A,E01006239,Wigan 017A
M29 0DU,No,53.524914,-2.490841,367557,403251,SD675032,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006239,Wigan 017A,E01006239,Wigan 017A
M29 0DW,No,53.523717,-2.491279,367527,403118,SD675031,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006244,Wigan 023C,E01006244,Wigan 023C
M29 0DY,No,53.525044,-2.492200,367467,403266,SD674032,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006239,Wigan 017A,E01006239,Wigan 017A
M29 0DZ,No,53.525437,-2.492717,367433,403310,SD674033,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,62,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006239,Wigan 017A,E01006239,Wigan 017A
M29 0EA,No,53.525084,-2.493422,367386,403271,SD673032,Atherton North,"Wigan, unparished area",1980-01-01,1994-05-01,63,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01006242,Wigan 023A,E01006242,Wigan 023A
M29 0EB,No,53.524440,-2.494712,367300,403200,SD672031,Atherton North,"Wigan, unparished area",1990-07-01,1994-05-01,62,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01006244,Wigan 023C,E01006244,Wigan 023C
